0.0	9.364000
0.353	9.364000
0.353	8.963000
0.706	8.963000
0.706	9.269000
1.059	9.269000
1.059	9.829000
1.411	9.829000
1.411	9.962000
1.763	9.962000
1.763	9.727000
2.117	9.727000
2.117	9.455000
2.471	9.455000
2.471	9.173000
2.825	9.173000
2.825	8.588000
3.172	8.588000
3.172	8.600000
3.519	8.600000
3.519	8.606000
3.866	8.606000
3.866	9.199000
4.181	9.199000
4.181	8.980000
4.496	8.980000
4.496	8.941000
4.811	8.941000
4.811	9.228000
5.118	9.228000
5.118	9.533000
5.425	9.533000
5.425	9.383000
5.731	9.383000
5.731	9.433000
6.084	9.433000
6.084	9.334000
6.437	9.334000
6.437	9.478000
6.789	9.478000
6.789	9.025000
7.142	9.025000
7.142	9.042000
7.495	9.042000
7.495	9.255000
7.847	9.255000
7.847	8.450000
8.201	8.450000
8.201	8.415000
8.555	8.415000
8.555	8.286000
8.909	8.286000
8.909	9.138000
9.263	9.138000
9.263	9.248000
9.617	9.248000
9.617	8.709000
9.971	8.709000
9.971	9.969000
10.324	9.969000
10.324	9.993000
10.677	9.993000
10.677	8.903000
10.996	8.903000
10.996	8.585000
11.315	8.585000
11.315	8.953000
11.634	8.953000
11.634	9.490000
11.987	9.490000
11.987	9.706000
12.34	9.706000
12.34	9.656000
12.692	9.656000
12.692	8.081000
13.011	8.081000
13.011	8.109000
13.33	8.109000
13.33	8.222000
13.649	8.222000
13.649	9.601000
14.003	9.601000
14.003	9.448000
14.358	9.448000
14.358	9.577000
14.713	9.577000
14.713	8.440000
15.065	8.440000
15.065	8.708000
15.417	8.708000
15.417	8.446000
15.769	8.446000
15.769	9.901000
16.117	9.901000
16.117	9.790000
16.465	9.790000
16.465	9.669000
16.813	9.669000
16.813	8.770000
17.129	8.770000
17.129	8.781000
17.445	8.781000
17.445	8.828000
17.761	8.828000
17.761	9.523000
18.079	9.523000
18.079	9.532000
18.397	9.532000
18.397	9.320000
18.715	9.320000
18.715	8.482000
19.063	8.482000
19.063	8.680000
19.411	8.680000
19.411	8.665000
19.758	8.665000
19.758	9.730000
20.112	9.730000
20.112	9.690000
20.466	9.690000
20.466	9.632000
20.82	9.632000
20.82	8.675000
21.136	8.675000
21.136	8.690000
21.453	8.690000
21.453	8.292000
21.771	8.292000
21.771	9.534000
22.126	9.534000
22.126	9.795000
22.481	9.795000
22.481	7.765000
22.799	7.765000
22.799	8.208000
23.117	8.208000
23.117	8.207000
23.435	8.207000
23.435	9.254000
23.789	9.254000
23.789	9.313000
24.143	9.313000
24.143	9.444000
24.497	9.444000
24.497	8.634000
24.849	8.634000
24.849	8.571000
25.201	8.571000
25.201	8.729000
25.553	8.729000
25.553	9.191000
25.907	9.191000
25.907	9.353000
26.261	9.353000
26.261	8.998000
26.615	8.998000
26.615	8.748000
26.933	8.748000
26.933	8.671000
27.251	8.671000
27.251	8.907000
27.569	8.907000
27.569	9.956000
27.914	9.956000
27.914	9.739000
28.265	9.739000
28.265	9.751000
28.616	9.751000
28.616	9.847000
28.967	9.847000
28.967	9.880000
29.318	9.880000
29.318	9.787000
29.669	9.787000
29.669	9.332000
30.023	9.332000
30.023	9.324000
30.377	9.324000
30.377	9.017000
30.731	9.017000
30.731	9.642000
31.083	9.642000
31.083	9.608000
31.436	9.608000
31.436	9.629000
31.789	9.629000
31.789	8.071000
32.143	8.071000
32.143	8.405000
32.497	8.405000
32.497	8.165000
32.851	8.165000
32.851	8.738000
33.206	8.738000
33.206	8.789000
33.56	8.789000
33.56	8.629000
33.915	8.629000
33.915	9.785000
34.268	9.785000
34.268	9.776000
34.621	9.776000
34.621	9.969000
34.974	9.969000
34.974	9.609000
35.292	9.609000
35.292	9.599000
35.61	9.599000
35.61	9.711000
35.928	9.711000
35.928	8.300000
36.282	8.300000
36.282	7.823000
36.636	7.823000
36.636	7.930000
36.99	7.930000
36.99	9.412000
37.309	9.412000
37.309	9.593000
37.628	9.593000
37.628	9.660000
37.947	9.660000
37.947	9.021000
38.261	9.021000
38.261	8.809000
38.575	8.809000
38.575	9.097000
38.889	9.097000
38.889	8.647000
39.243	8.647000
39.243	8.701000
39.597	8.701000
39.597	8.522000
39.951	8.522000
39.951	8.653000
40.304	8.653000
40.304	8.612000
40.657	8.612000
40.657	8.658000
41.01	8.658000
41.01	8.815000
41.321	8.815000
41.321	8.767000
41.632	8.767000
41.632	8.937000
41.943	8.937000
41.943	9.392000
42.259	9.392000
42.259	9.503000
42.575	9.503000
42.575	9.509000
