0.0	5.819000
0.353	5.819000
0.353	5.941000
0.706	5.941000
0.706	6.017000
1.059	6.017000
1.059	8.867000
1.411	8.867000
1.411	8.564000
1.763	8.564000
1.763	8.664000
2.115	8.664000
2.115	9.986000
2.467	9.986000
2.467	9.693000
2.819	9.693000
2.819	7.181000
3.171	7.181000
3.171	7.189000
3.523	7.189000
3.523	7.641000
3.875	7.641000
3.875	8.973000
4.228	8.973000
4.228	8.708000
4.581	8.708000
4.581	8.858000
4.934	8.858000
4.934	9.616000
5.286	9.616000
5.286	9.776000
5.638	9.776000
5.638	9.937000
5.99	9.937000
5.99	7.757000
6.307	7.757000
6.307	7.945000
6.623	7.945000
6.623	7.821000
6.94	7.821000
6.94	7.300000
7.292	7.300000
7.292	7.144000
7.644	7.144000
7.644	7.334000
7.996	7.334000
7.996	6.649000
8.313	6.649000
8.313	6.630000
8.63	6.630000
8.63	7.036000
8.946	7.036000
8.946	8.124000
9.264	8.124000
9.264	8.130000
9.582	8.130000
9.582	8.284000
9.9	8.284000
9.9	9.047000
10.252	9.047000
10.252	9.206000
10.604	9.206000
10.604	9.272000
10.956	9.272000
10.956	7.561000
11.273	7.561000
11.273	7.843000
11.59	7.843000
11.59	7.617000
11.907	7.617000
11.907	7.634000
12.259	7.634000
12.259	7.500000
12.611	7.500000
12.611	7.468000
12.963	7.468000
12.963	8.111000
13.28	8.111000
13.28	8.235000
13.596	8.235000
13.596	7.933000
13.913	7.933000
13.913	9.048000
14.266	9.048000
14.266	9.215000
14.619	9.215000
14.619	8.939000
14.972	8.939000
14.972	8.819000
15.324	8.819000
15.324	8.674000
15.676	8.674000
15.676	8.907000
16.028	8.907000
16.028	9.264000
16.38	9.264000
16.38	9.262000
16.73	9.262000
16.73	9.556000
17.082	9.556000
17.082	9.735000
17.434	9.735000
17.434	9.495000
17.786	9.495000
17.786	9.193000
18.138	9.193000
18.138	8.029000
18.49	8.029000
18.49	7.981000
18.842	7.981000
18.842	8.022000
19.194	8.022000
19.194	9.693000
19.547	9.693000
19.547	9.716000
19.9	9.716000
19.9	8.933000
20.253	8.933000
20.253	9.482000
20.605	9.482000
20.605	9.363000
20.922	9.363000
20.922	9.699000
21.274	9.699000
21.274	7.788000
21.625	7.788000
21.625	7.074000
21.977	7.074000
21.977	7.124000
22.329	7.124000
22.329	8.155000
22.646	8.155000
22.646	8.458000
22.963	8.458000
22.963	8.149000
23.28	8.149000
23.28	8.609000
23.631	8.609000
23.631	9.071000
23.983	9.071000
23.983	9.258000
24.335	9.258000
24.335	9.832000
24.688	9.832000
24.688	9.252000
25.041	9.252000
25.041	9.167000
25.393	9.167000
25.393	9.394000
25.745	9.394000
25.745	9.237000
26.097	9.237000
26.097	7.740000
26.414	7.740000
26.414	7.574000
26.731	7.574000
26.731	7.594000
27.048	7.594000
27.048	7.798000
27.401	7.798000
27.401	8.035000
27.754	8.035000
27.754	7.270000
28.107	7.270000
28.107	8.268000
28.46	8.268000
28.46	8.263000
28.813	8.263000
28.813	8.039000
29.166	8.039000
29.166	9.217000
29.519	9.217000
29.519	9.071000
29.872	9.071000
29.872	9.135000
30.225	9.135000
30.225	9.501000
30.578	9.501000
30.578	9.536000
30.931	9.536000
30.931	8.911000
31.284	8.911000
31.284	8.234000
31.6	8.234000
31.6	8.020000
31.917	8.020000
31.917	8.322000
32.234	8.322000
32.234	9.675000
32.586	9.675000
32.586	9.906000
32.938	9.906000
32.938	9.552000
33.29	9.552000
33.29	8.337000
33.643	8.337000
33.643	8.343000
33.996	8.343000
33.996	8.280000
34.349	8.280000
34.349	8.162000
34.7	8.162000
34.7	7.943000
35.052	7.943000
35.052	8.005000
35.404	8.005000
35.404	9.707000
35.756	9.707000
35.756	9.505000
36.108	9.505000
36.108	8.562000
36.425	8.562000
