0.0	4.305000
0.317	4.305000
0.317	4.409000
0.634	4.409000
0.634	4.336000
0.951	4.336000
0.951	6.545000
1.255	6.545000
1.255	3.439000
1.572	3.439000
1.572	3.436000
1.889	3.436000
1.889	3.552000
2.206	3.552000
2.206	3.599000
2.523	3.599000
2.523	3.746000
2.839	3.746000
2.839	3.429000
3.156	3.429000
3.156	4.051000
3.508	4.051000
3.508	4.049000
3.86	4.049000
3.86	3.973000
4.212	3.973000
4.212	3.308000
4.529	3.308000
4.529	3.296000
4.844	3.296000
4.844	3.287000
5.161	3.287000
5.161	3.501000
5.475	3.501000
5.475	3.516000
5.791	3.516000
5.791	3.480000
6.106	3.480000
6.106	3.888000
6.457	3.888000
6.457	4.065000
6.808	4.065000
6.808	3.933000
7.158	3.933000
7.158	4.115000
7.475	4.115000
7.475	4.068000
7.792	4.068000
7.792	4.224000
8.109	4.224000
8.109	4.260000
8.426	4.260000
8.426	4.337000
8.74	4.337000
8.74	4.289000
9.055	4.289000
9.055	4.589000
9.407	4.589000
9.407	4.747000
9.758	4.747000
9.758	4.584000
10.11	4.584000
10.11	5.173000
10.427	5.173000
10.427	4.969000
10.742	4.969000
10.742	5.145000
11.058	5.145000
11.058	4.130000
11.372	4.130000
11.372	4.331000
11.684	4.331000
11.684	4.381000
11.996	4.381000
11.996	4.892000
12.348	4.892000
12.348	5.170000
12.698	5.170000
12.698	4.812000
13.05	4.812000
13.05	5.802000
13.367	5.802000
13.367	5.892000
13.683	5.892000
13.683	6.012000
14.0	6.012000
14.0	6.384000
14.352	6.384000
14.352	6.361000
14.704	6.361000
14.704	6.349000
15.055	6.349000
15.055	4.292000
15.372	4.292000
15.372	4.140000
15.689	4.140000
15.689	4.041000
16.006	4.041000
16.006	4.254000
16.323	4.254000
16.323	4.330000
16.64	4.330000
16.64	4.210000
16.957	4.210000
16.957	4.107000
17.309	4.107000
17.309	4.286000
17.659	4.286000
17.659	4.315000
18.011	4.315000
18.011	4.019000
18.328	4.019000
18.328	4.043000
18.645	4.043000
18.645	4.027000
18.961	4.027000
18.961	4.422000
19.313	4.422000
19.313	4.299000
19.661	4.299000
19.661	4.349000
20.013	4.349000
20.013	3.379000
20.325	3.379000
20.325	3.827000
20.636	3.827000
20.636	3.783000
20.948	3.783000
20.948	4.142000
21.265	4.142000
21.265	4.088000
21.581	4.088000
21.581	4.132000
21.898	4.132000
21.898	3.412000
22.214	3.412000
22.214	3.580000
22.529	3.580000
22.529	3.657000
22.845	3.657000
22.845	4.910000
23.162	4.910000
23.162	5.085000
23.478	5.085000
23.478	4.930000
23.795	4.930000
23.795	3.946000
24.147	3.946000
24.147	3.818000
24.499	3.818000
24.499	3.982000
24.851	3.982000
24.851	3.796000
25.203	3.796000
25.203	3.699000
25.555	3.699000
25.555	3.831000
25.907	3.831000
25.907	3.934000
26.224	3.934000
26.224	4.006000
26.541	4.006000
26.541	3.952000
26.858	3.952000
26.858	3.148000
27.174	3.148000
27.174	3.258000
27.487	3.258000
27.487	3.025000
27.803	3.025000
27.803	3.887000
28.155	3.887000
28.155	4.195000
28.507	4.195000
28.507	4.158000
28.859	4.158000
28.859	4.953000
29.176	4.953000
29.176	4.981000
29.491	4.981000
29.491	4.616000
29.808	4.616000
29.808	4.238000
30.159	4.238000
30.159	4.112000
30.511	4.112000
30.511	4.028000
30.863	4.028000
30.863	3.832000
31.18	3.832000
31.18	4.058000
31.497	4.058000
31.497	3.989000
31.814	3.989000
31.814	4.904000
32.166	4.904000
32.166	4.943000
32.518	4.943000
32.518	5.028000
32.87	5.028000
32.87	5.479000
33.187	5.479000
33.187	5.277000
33.502	5.277000
33.502	5.171000
33.818	5.171000
33.818	5.451000
34.162	5.451000
34.162	5.657000
34.506	5.657000
34.506	5.569000
34.85	5.569000
34.85	3.351000
35.167	3.351000
35.167	3.602000
35.483	3.602000
35.483	3.440000
35.8	3.440000
35.8	3.445000
36.117	3.445000
36.117	3.537000
36.431	3.537000
36.431	3.604000
36.748	3.604000
36.748	4.301000
37.1	4.301000
37.1	4.455000
37.451	4.455000
37.451	4.452000
37.803	4.452000
37.803	3.764000
38.155	3.764000
38.155	3.888000
38.507	3.888000
38.507	3.788000
38.859	3.788000
38.859	3.889000
39.176	3.889000
39.176	3.839000
39.49	3.839000
39.49	3.786000
39.807	3.786000
39.807	4.150000
40.051	4.150000
40.051	4.132000
40.403	4.132000
40.403	4.253000
40.754	4.253000
40.754	3.980000
41.106	3.980000
41.106	3.959000
41.423	3.959000
41.423	3.757000
41.74	3.757000
41.74	3.869000
42.057	3.869000
42.057	4.048000
42.408	4.048000
42.408	4.312000
42.759	4.312000
42.759	4.207000
43.11	4.207000
43.11	3.265000
43.427	3.265000
43.427	3.462000
43.743	3.462000
43.743	3.320000
44.06	3.320000
44.06	3.858000
44.336	3.858000
44.336	4.015000
44.611	4.015000
44.611	3.940000
44.887	3.940000
44.887	4.642000
45.204	4.642000
45.204	4.677000
45.521	4.677000
45.521	4.776000
45.837	4.776000
45.837	3.570000
46.154	3.570000
46.154	3.387000
46.471	3.387000
46.471	3.354000
46.788	3.354000
46.788	3.982000
47.115	3.982000
47.115	4.234000
47.442	4.234000
47.442	4.356000
47.769	4.356000
47.769	3.978000
48.08	3.978000
48.08	4.244000
48.391	4.244000
48.391	3.996000
48.702	3.996000
48.702	3.230000
49.019	3.230000
49.019	3.180000
49.335	3.180000
49.335	3.178000
49.651	3.178000
49.651	3.610000
49.968	3.610000
49.968	3.975000
50.284	3.975000
50.284	3.707000
50.601	3.707000
50.601	3.527000
50.918	3.527000
50.918	3.670000
51.233	3.670000
51.233	3.535000
51.549	3.535000
51.549	3.990000
51.86	3.990000
51.86	4.248000
52.17	4.248000
52.17	4.015000
52.481	4.015000
52.481	3.169000
52.798	3.169000
52.798	3.511000
53.114	3.511000
53.114	3.397000
53.431	3.397000
53.431	3.610000
53.748	3.610000
53.748	3.598000
54.064	3.598000
54.064	3.502000
54.381	3.502000
54.381	4.215000
54.698	4.215000
54.698	4.335000
55.015	4.335000
55.015	4.127000
55.332	4.127000
55.332	3.876000
55.649	3.876000
55.649	3.948000
55.966	3.948000
55.966	3.914000
56.283	3.914000
56.283	4.038000
56.635	4.038000
56.635	3.940000
56.987	3.940000
56.987	3.959000
57.339	3.959000
57.339	4.147000
57.614	4.147000
57.614	4.108000
57.889	4.108000
57.889	4.208000
58.164	4.208000
58.164	3.907000
58.481	3.907000
58.481	4.042000
58.798	4.042000
58.798	3.922000
59.115	3.922000
59.115	3.967000
59.467	3.967000
59.467	4.042000
59.819	4.042000
59.819	3.907000
60.171	3.907000
60.171	4.217000
60.487	4.217000
60.487	4.324000
60.803	4.324000
60.803	4.357000
61.118	4.357000
61.118	4.389000
61.435	4.389000
61.435	4.439000
61.752	4.439000
61.752	4.426000
62.069	4.426000
62.069	3.852000
62.386	3.852000
62.386	4.101000
62.702	4.101000
62.702	3.843000
63.019	3.843000
63.019	4.384000
63.336	4.384000
63.336	4.499000
63.653	4.499000
63.653	4.507000
63.97	4.507000
63.97	4.083000
64.287	4.083000
64.287	4.075000
64.603	4.075000
64.603	4.205000
64.919	4.205000
64.919	3.841000
65.236	3.841000
65.236	3.750000
65.552	3.750000
65.552	3.896000
65.868	3.896000
65.868	3.863000
66.185	3.863000
66.185	4.299000
66.502	4.299000
66.502	4.292000
66.819	4.292000
66.819	3.933000
67.171	3.933000
67.171	3.965000
67.522	3.965000
67.522	3.816000
67.874	3.816000
67.874	4.280000
68.19	4.280000
68.19	4.156000
68.507	4.156000
68.507	4.080000
68.824	4.080000
68.824	4.135000
69.141	4.135000
69.141	4.103000
69.458	4.103000
69.458	3.971000
69.775	3.971000
69.775	3.981000
70.127	3.981000
70.127	4.040000
70.479	4.040000
70.479	4.084000
70.831	4.084000
70.831	4.262000
71.148	4.262000
71.148	4.403000
71.465	4.403000
71.465	4.411000
71.782	4.411000
71.782	3.759000
72.099	3.759000
72.099	3.393000
72.415	3.393000
72.415	3.504000
72.73	3.504000
72.73	4.146000
73.047	4.146000
73.047	3.892000
73.364	3.892000
73.364	4.078000
73.681	4.078000
73.681	3.126000
73.998	3.126000
73.998	3.168000
74.314	3.168000
74.314	3.425000
74.631	3.425000
74.631	3.611000
74.947	3.611000
74.947	3.367000
75.261	3.367000
75.261	3.439000
75.577	3.439000
75.577	4.078000
75.929	4.078000
75.929	4.186000
76.281	4.186000
76.281	4.078000
76.633	4.078000
76.633	3.606000
76.95	3.606000
76.95	3.570000
77.266	3.570000
77.266	3.683000
77.582	3.683000
77.582	3.779000
77.899	3.779000
77.899	4.257000
78.216	4.257000
78.216	3.774000
78.533	3.774000
78.533	0.000000
78.533	0.000000
78.533	0.000000
78.533	0.000000
78.533	0.000000
78.533	0.000000
78.533	3.943000
78.885	3.943000
78.885	3.938000
79.237	3.938000
79.237	3.997000
79.589	3.997000
79.589	3.702000
79.906	3.702000
79.906	3.739000
80.221	3.739000
80.221	3.782000
80.536	3.782000
80.536	3.914000
80.852	3.914000
80.852	4.046000
81.168	4.046000
81.168	4.148000
81.485	4.148000
81.485	4.255000
81.801	4.255000
81.801	4.232000
82.117	4.232000
82.117	4.404000
82.434	4.404000
82.434	4.247000
82.75	4.247000
82.75	4.134000
83.066	4.134000
83.066	4.153000
83.382	4.153000
83.382	3.948000
83.698	3.948000
83.698	3.861000
84.015	3.861000
84.015	3.876000
84.331	3.876000
84.331	4.023000
84.683	4.023000
84.683	4.090000
85.035	4.090000
85.035	4.035000
85.386	4.035000
85.386	3.357000
85.703	3.357000
85.703	3.503000
86.02	3.503000
86.02	3.366000
86.337	3.366000
86.337	4.248000
86.654	4.248000
86.654	4.260000
86.971	4.260000
86.971	4.176000
87.286	4.176000
87.286	3.883000
87.602	3.883000
87.602	4.085000
87.917	4.085000
87.917	4.050000
88.233	4.050000
88.233	4.243000
88.585	4.243000
88.585	4.343000
88.937	4.343000
88.937	4.418000
89.289	4.418000
89.289	4.835000
